waterTemperature;outsideTemperature;date
17.3;66.94;14/06/2014
17.3;66.16;15/06/2014
17.3;64.62;16/06/2014
17.3;63.09;17/06/2014
17.3;61.66;18/06/2014
17.3;60.02;19/06/2014
17.3;58.89;20/06/2014
17.3;57.94;21/06/2014
17.3;60.38;22/06/2014
17.3;65.99;23/06/2014
17.3;70.72;24/06/2014
17.3;74.38;25/06/2014
17.3;77.22;26/06/2014
17.3;79.11;27/06/2014
17.3;79.92;28/06/2014
17.3;80.82;29/06/2014
17.3;81.35;30/06/2014
17.2;81.95;01/07/2014
17.2;81.61;02/07/2014
17.2;81.25;03/07/2014
17.2;79.99;04/07/2014
17.2;74.6;05/07/2014
17.2;68.5;06/07/2014
17.2;64.92;07/07/2014
17.2;62.53;08/07/2014
17.2;61.2;09/07/2014
17.2;59.8;10/07/2014
17.2;58.2;11/07/2014
17.2;57.42;12/07/2014
17.2;56.23;13/07/2014
17.2;56.04;14/07/2014
17.2;54.66;15/07/2014
17.2;57.94;16/07/2014
17.2;64.02;17/07/2014
17.2;70.25;18/07/2014
17.2;75.0;19/07/2014
17.2;78.95;20/07/2014
17.2;81.61;21/07/2014
17.2;82.56;22/07/2014
17.2;83.52;23/07/2014
17.2;84.03;24/07/2014
17.2;84.37;25/07/2014
17.2;84.0;26/07/2014
17.2;83.43;27/07/2014
17.2;82.25;28/07/2014
17.2;77.8;29/07/2014
17.2;74.32;30/07/2014
17.2;71.45;31/07/2014
17.6;70.03;01/08/2014
17.6;69.61;02/08/2014
17.6;68.61;03/08/2014
17.6;69.28;04/08/2014
17.6;69.07;05/08/2014
17.6;69.23;06/08/2014
17.6;70.29;07/08/2014
17.6;70.19;08/08/2014
17.6;71.01;09/08/2014
17.6;71.57;10/08/2014
17.6;71.53;11/08/2014
17.6;71.93;12/08/2014
17.6;72.54;13/08/2014
17.6;73.61;14/08/2014
17.6;75.64;15/08/2014
17.6;76.91;16/08/2014
17.6;79.58;17/08/2014
17.6;85.83;18/08/2014
17.6;85.12;19/08/2014
17.6;84.7;20/08/2014
17.6;79.52;21/08/2014
17.6;77.8;22/08/2014
17.6;76.44;23/08/2014
17.6;75.63;24/08/2014
17.6;75.02;25/08/2014
17.6;74.75;26/08/2014
17.6;74.62;27/08/2014
17.6;74.28;28/08/2014
17.6;73.51;29/08/2014
17.6;72.99;30/08/2014
17.6;72.08;31/08/2014
18.1;71.79;01/09/2014
18.1;73.09;02/09/2014
18.1;75.65;03/09/2014
18.1;78.53;04/09/2014
18.1;87.39;05/09/2014
18.1;91.04;06/09/2014
18.1;93.23;07/09/2014
18.1;95.09;08/09/2014
18.1;95.91;09/09/2014
18.1;96.31;10/09/2014
18.1;96.96;11/09/2014
18.1;95.11;12/09/2014
18.1;93.54;13/09/2014
18.1;90.88;14/09/2014
18.1;85.66;15/09/2014
18.1;79.02;16/09/2014
18.1;77.83;17/09/2014
18.1;76.92;18/09/2014
18.1;76.24;19/09/2014
18.1;74.88;20/09/2014
18.1;75.03;21/09/2014
18.1;74.76;22/09/2014
18.1;74.25;23/09/2014
18.1;73.53;24/09/2014
18.1;73.61;25/09/2014
18.1;73.79;26/09/2014
18.1;77.22;27/09/2014
18.1;84.05;28/09/2014
18.1;88.58;29/09/2014
18.1;92.32;30/09/2014
17.7;95.96;01/10/2014
17.7;98.42;02/10/2014
17.7;98.45;03/10/2014
17.7;97.88;04/10/2014
17.7;93.31;05/10/2014
17.7;90.84;06/10/2014
17.7;87.23;07/10/2014
17.7;79.38;08/10/2014
17.7;77.5;09/10/2014
17.7;76.28;10/10/2014
17.7;75.86;11/10/2014
17.7;75.24;12/10/2014
17.7;74.86;13/10/2014
17.7;74.36;14/10/2014
17.7;74.22;15/10/2014
17.7;73.33;16/10/2014
17.7;72.73;17/10/2014
17.7;72.05;18/10/2014
17.7;71.98;19/10/2014
17.7;72.76;20/10/2014
17.7;74.92;21/10/2014
17.7;77.08;22/10/2014
17.7;79.6;23/10/2014
17.7;87.79;24/10/2014
17.7;92.48;25/10/2014
17.7;94.33;26/10/2014
17.7;93.46;27/10/2014
17.7;94.86;28/10/2014
17.7;94.7;29/10/2014
17.7;94.11;30/10/2014
17.7;91.2;31/10/2014
17.0;87.6;01/11/2014
17.0;79.43;02/11/2014
17.0;76.45;03/11/2014
17.0;73.63;04/11/2014
17.0;71.99;05/11/2014
17.0;71.65;06/11/2014
17.0;71.94;07/11/2014
17.0;71.93;08/11/2014
17.0;71.64;09/11/2014
17.0;71.93;10/11/2014
17.0;72.15;11/11/2014
17.0;72.21;12/11/2014
17.0;72.95;13/11/2014
17.0;74.94;14/11/2014
17.0;77.81;15/11/2014
17.0;86.81;16/11/2014
17.0;91.67;17/11/2014
17.0;93.35;18/11/2014
17.0;95.54;19/11/2014
17.0;96.67;20/11/2014
17.0;97.08;21/11/2014
17.0;95.97;22/11/2014
17.0;95.42;23/11/2014
17.0;92.56;24/11/2014
17.0;88.06;25/11/2014
17.0;84.49;26/11/2014
17.0;79.49;27/11/2014
17.0;77.76;28/11/2014
17.0;76.07;29/11/2014
17.0;74.36;30/11/2014
15.5;73.56;01/12/2014
15.5;73.03;02/12/2014
15.5;71.35;03/12/2014
15.5;69.79;04/12/2014
15.5;68.23;05/12/2014
15.5;67.04;06/12/2014
15.5;68.19;07/12/2014
15.5;71.77;08/12/2014
15.5;74.65;09/12/2014
15.5;77.41;10/12/2014
15.5;79.89;11/12/2014
15.5;82.87;12/12/2014
15.5;83.68;13/12/2014
15.5;84.77;14/12/2014
15.5;85.09;15/12/2014
15.5;84.43;16/12/2014
15.5;83.87;17/12/2014
15.5;82.82;18/12/2014
15.5;78.74;19/12/2014
15.5;75.62;20/12/2014
15.5;72.18;21/12/2014
15.5;70.37;22/12/2014
15.5;68.74;23/12/2014
15.5;67.22;24/12/2014
15.5;66.12;25/12/2014
15.5;65.52;26/12/2014
15.5;64.56;27/12/2014
15.5;65.28;28/12/2014
15.5;65.46;29/12/2014
15.5;65.39;30/12/2014
15.5;66.41;31/12/2014
14.3;67.91;01/01/2015
14.3;70.36;02/01/2015
14.3;73.37;03/01/2015
14.3;77.0;04/01/2015
14.3;79.12;05/01/2015
14.3;79.93;06/01/2015
14.3;83.09;07/01/2015
14.3;79.61;08/01/2015
14.3;79.94;09/01/2015
14.3;85.37;10/01/2015
14.3;85.58;11/01/2015
14.3;79.94;12/01/2015
14.3;78.88;13/01/2015
14.3;78.54;14/01/2015
14.3;78.28;15/01/2015
14.3;78.15;16/01/2015
14.3;78.15;17/01/2015
14.3;78.16;18/01/2015
14.3;78.27;19/01/2015
14.3;78.53;20/01/2015
14.3;78.18;21/01/2015
14.3;77.45;22/01/2015
14.3;76.31;23/01/2015
14.3;75.57;24/01/2015
14.3;74.39;25/01/2015
14.3;74.48;26/01/2015
14.3;75.42;27/01/2015
14.3;75.68;28/01/2015
14.3;76.85;29/01/2015
14.3;77.71;30/01/2015
14.3;79.0;31/01/2015
13.8;79.1;01/02/2015
13.8;79.44;02/02/2015
13.8;79.21;03/02/2015
13.8;78.14;04/02/2015
13.8;76.02;05/02/2015
13.8;72.62;06/02/2015
13.8;69.73;07/02/2015
13.8;68.07;08/02/2015
13.8;65.86;09/02/2015
13.8;64.45;10/02/2015
13.8;63.38;11/02/2015
13.8;62.51;12/02/2015
13.8;62.14;13/02/2015
13.8;61.62;14/02/2015
13.8;61.76;15/02/2015
13.8;62.43;16/02/2015
13.8;62.82;17/02/2015
13.8;65.13;18/02/2015
13.8;70.03;19/02/2015
13.8;75.34;20/02/2015
13.8;79.63;21/02/2015
13.8;83.21;22/02/2015
13.8;84.45;23/02/2015
13.8;85.25;24/02/2015
13.8;86.0;25/02/2015
13.8;85.87;26/02/2015
13.8;85.61;27/02/2015
13.8;85.01;28/02/2015
13.8;83.72;01/03/2015
13.8;78.01;02/03/2015
13.8;75.09;03/03/2015
13.8;71.57;04/03/2015
13.8;70.14;05/03/2015
13.8;69.61;06/03/2015
13.8;68.73;07/03/2015
13.8;67.28;08/03/2015
13.8;66.37;09/03/2015
13.8;65.85;10/03/2015
13.8;65.48;11/03/2015
13.8;65.64;12/03/2015
13.8;66.67;13/03/2015
13.8;70.02;14/03/2015
13.8;73.59;15/03/2015
13.8;76.85;16/03/2015
13.8;79.63;17/03/2015
13.8;81.94;18/03/2015
13.8;82.68;19/03/2015
13.8;83.7;20/03/2015
13.8;84.13;21/03/2015
13.8;84.4;22/03/2015
13.8;84.24;23/03/2015
13.8;83.27;24/03/2015
13.8;81.73;25/03/2015
13.8;75.21;26/03/2015
13.8;72.49;27/03/2015
13.8;68.79;28/03/2015
13.8;67.09;29/03/2015
13.8;65.23;30/03/2015
13.8;63.9;31/03/2015
15.2;62.78;01/04/2015
15.2;61.61;02/04/2015
15.2;61.2;03/04/2015
15.2;59.93;04/04/2015
15.2;59.52;05/04/2015
15.2;61.11;06/04/2015
15.2;64.84;07/04/2015
15.2;68.54;08/04/2015
15.2;72.87;09/04/2015
15.2;76.87;10/04/2015
15.2;82.26;11/04/2015
15.2;83.49;12/04/2015
15.2;84.88;13/04/2015
15.2;83.85;14/04/2015
15.2;83.48;15/04/2015
15.2;83.99;16/04/2015
15.2;82.35;17/04/2015
15.2;78.8;18/04/2015
15.2;76.09;19/04/2015
15.2;73.98;20/04/2015
15.2;72.59;21/04/2015
15.2;71.19;22/04/2015
15.2;70.03;23/04/2015
15.2;68.88;24/04/2015
15.2;68.81;25/04/2015
15.2;68.92;26/04/2015
15.2;69.06;27/04/2015
15.2;69.05;28/04/2015
15.2;68.92;29/04/2015
15.2;69.66;30/04/2015
16.5;71.84;01/05/2015
16.5;74.06;02/05/2015
16.5;76.36;03/05/2015
16.5;78.67;04/05/2015
16.5;82.2;05/05/2015
16.5;83.07;06/05/2015
16.5;83.96;07/05/2015
16.5;84.32;08/05/2015
16.5;84.01;09/05/2015
16.5;83.38;10/05/2015
16.5;79.35;11/05/2015
16.5;77.26;12/05/2015
16.5;75.71;13/05/2015
16.5;73.92;14/05/2015
16.5;72.54;15/05/2015
16.5;71.37;16/05/2015
16.5;70.74;17/05/2015
16.5;68.9;18/05/2015
16.5;67.26;19/05/2015
16.5;66.6;20/05/2015
16.5;65.66;21/05/2015
16.5;63.91;22/05/2015
16.5;63.03;23/05/2015
16.5;63.75;24/05/2015
16.5;66.51;25/05/2015
16.5;68.41;26/05/2015
16.5;69.92;27/05/2015
16.5;71.05;28/05/2015
16.5;72.21;29/05/2015
16.5;73.44;30/05/2015
16.5;73.75;31/05/2015
17.3;73.82;01/06/2015
17.3;73.15;02/06/2015
17.3;72.82;03/06/2015
17.3;71.51;04/06/2015
17.3;69.14;05/06/2015
17.3;65.1;06/06/2015
17.3;61.75;07/06/2015
17.3;58.88;08/06/2015
17.3;55.34;09/06/2015
17.3;54.44;10/06/2015
17.3;53.55;11/06/2015
17.3;52.25;12/06/2015
17.3;51.68;13/06/2015
17.3;50.76;14/06/2015
17.3;49.89;15/06/2015
17.3;49.36;16/06/2015
17.3;50.96;17/06/2015
17.3;56.07;18/06/2015
17.3;61.44;19/06/2015
17.3;67.03;20/06/2015
17.3;70.57;21/06/2015
17.3;73.5;22/06/2015
17.3;74.64;23/06/2015
17.3;76.37;24/06/2015
17.3;77.51;25/06/2015
17.3;78.07;26/06/2015
17.3;78.42;27/06/2015
17.3;77.65;28/06/2015
17.3;75.36;29/06/2015
17.3;68.97;30/06/2015
17.2;65.49;01/07/2015
17.2;62.49;02/07/2015
17.2;60.71;03/07/2015
17.2;59.82;04/07/2015
17.2;58.53;05/07/2015
17.2;57.52;06/07/2015
17.2;56.7;07/07/2015
17.2;56.39;08/07/2015
17.2;55.36;09/07/2015
17.2;55.21;10/07/2015
17.2;56.29;11/07/2015
17.2;61.28;12/07/2015
17.2;66.55;13/07/2015
17.2;71.94;14/07/2015
17.2;77.03;15/07/2015
17.2;80.83;16/07/2015
17.2;82.16;17/07/2015
17.2;83.1;18/07/2015
17.2;83.67;19/07/2015
17.2;84.14;20/07/2015
17.2;83.72;21/07/2015
17.2;82.67;22/07/2015
17.2;79.79;23/07/2015
17.2;74.59;24/07/2015
17.2;71.08;25/07/2015
17.2;69.91;26/07/2015
17.2;68.68;27/07/2015
17.2;66.4;28/07/2015
17.2;65.8;29/07/2015
17.2;65.17;30/07/2015
17.2;63.44;31/07/2015
17.6;62.79;01/08/2015
17.6;62.08;02/08/2015
17.6;62.07;03/08/2015
17.6;63.31;04/08/2015
17.6;67.46;05/08/2015
17.6;72.37;06/08/2015
17.6;76.03;07/08/2015
17.6;78.98;08/08/2015
17.6;82.83;09/08/2015
17.6;83.89;10/08/2015
17.6;84.4;11/08/2015
17.6;84.93;12/08/2015
17.6;83.52;13/08/2015
17.6;82.87;14/08/2015
17.6;79.61;15/08/2015
17.6;78.11;16/08/2015
17.6;76.75;17/08/2015
17.6;75.64;18/08/2015
17.6;74.76;19/08/2015
17.6;73.68;20/08/2015
17.6;71.73;21/08/2015
17.6;70.37;22/08/2015
17.6;69.45;23/08/2015
17.6;68.23;24/08/2015
17.6;68.4;25/08/2015
17.6;67.93;26/08/2015
17.6;69.07;27/08/2015
17.6;70.3;28/08/2015
17.6;71.92;29/08/2015
17.6;74.33;30/08/2015
17.6;77.85;31/08/2015
18.1;83.98;01/09/2015
18.1;87.27;02/09/2015
18.1;88.12;03/09/2015
18.1;89.57;04/09/2015
18.1;89.96;05/09/2015
18.1;90.01;06/09/2015
18.1;88.84;07/09/2015
18.1;87.64;08/09/2015
18.1;83.98;09/09/2015
18.1;76.82;10/09/2015
18.1;74.2;11/09/2015
18.1;72.07;12/09/2015
18.1;70.57;13/09/2015
18.1;68.34;14/09/2015
18.1;66.28;15/09/2015
18.1;64.93;16/09/2015
18.1;63.17;17/09/2015
18.1;61.93;18/09/2015
18.1;61.36;19/09/2015
18.1;60.21;20/09/2015
18.1;61.5;21/09/2015
18.1;66.31;22/09/2015
18.1;71.85;23/09/2015
18.1;76.67;24/09/2015
18.1;81.23;25/09/2015
18.1;82.92;26/09/2015
18.1;83.46;27/09/2015
18.1;83.89;28/09/2015
18.1;84.48;29/09/2015
18.1;85.2;30/09/2015
17.7;85.22;01/10/2015
17.7;83.98;02/10/2015
17.7;81.46;03/10/2015
17.7;74.92;04/10/2015
17.7;72.57;05/10/2015
17.7;70.76;06/10/2015
17.7;69.14;07/10/2015
17.7;67.53;08/10/2015
17.7;65.74;09/10/2015
17.7;64.69;10/10/2015
17.7;63.45;11/10/2015
17.7;62.05;12/10/2015
17.7;61.39;13/10/2015
17.7;60.71;14/10/2015
17.7;61.62;15/10/2015
17.7;66.34;16/10/2015
17.7;71.7;17/10/2015
17.7;75.12;18/10/2015
17.7;78.25;19/10/2015
17.7;81.24;20/10/2015
17.7;82.83;21/10/2015
17.7;84.23;22/10/2015
17.7;85.37;23/10/2015
17.7;85.63;24/10/2015
17.7;85.05;25/10/2015
17.7;83.86;26/10/2015
17.7;81.82;27/10/2015
17.7;77.25;28/10/2015
17.7;74.97;29/10/2015
17.7;73.24;30/10/2015
17.7;71.92;31/10/2015
17.0;70.86;01/11/2015
17.0;70.17;02/11/2015
17.0;69.78;03/11/2015
17.0;69.53;04/11/2015
17.0;69.49;05/11/2015
17.0;69.14;06/11/2015
17.0;69.02;07/11/2015
17.0;69.0;08/11/2015
17.0;70.47;09/11/2015
17.0;73.37;10/11/2015
17.0;78.16;11/11/2015
17.0;82.04;12/11/2015
17.0;82.74;13/11/2015
17.0;83.12;14/11/2015
17.0;83.44;15/11/2015
17.0;82.85;16/11/2015
17.0;82.53;17/11/2015
17.0;81.57;18/11/2015
17.0;80.43;19/11/2015
17.0;77.45;20/11/2015
17.0;72.59;21/11/2015
17.0;67.98;22/11/2015
17.0;65.56;23/11/2015
17.0;62.86;24/11/2015
17.0;61.42;25/11/2015
17.0;60.04;26/11/2015
17.0;58.19;27/11/2015
17.0;56.08;28/11/2015
17.0;55.14;29/11/2015
17.0;53.42;30/11/2015
15.5;53.21;01/12/2015
15.5;53.53;02/12/2015
15.5;59.62;03/12/2015
15.5;65.03;04/12/2015
15.5;69.68;05/12/2015
15.5;73.2;06/12/2015
15.5;75.25;07/12/2015
15.5;76.66;08/12/2015
15.5;79.18;09/12/2015
15.5;80.18;10/12/2015
15.5;80.56;11/12/2015
15.5;80.62;12/12/2015
15.5;80.22;13/12/2015
15.5;77.46;14/12/2015
15.5;70.12;15/12/2015
15.5;66.74;16/12/2015
15.5;64.55;17/12/2015
15.5;63.11;18/12/2015
15.5;61.4;19/12/2015
15.5;61.15;20/12/2015
15.5;60.31;21/12/2015
15.5;59.42;22/12/2015
15.5;59.24;23/12/2015
15.5;60.0;24/12/2015
15.5;59.96;25/12/2015
15.5;61.15;26/12/2015
15.5;64.01;27/12/2015
15.5;67.58;28/12/2015
15.5;71.88;29/12/2015
15.5;74.09;30/12/2015
15.5;75.59;31/12/2015
14.3;77.21;01/01/2016
14.3;78.23;02/01/2016
14.3;78.18;03/01/2016
14.3;78.15;04/01/2016
14.3;77.88;05/01/2016
14.3;77.19;06/01/2016
14.3;75.4;07/01/2016
14.3;73.87;08/01/2016
14.3;72.69;09/01/2016
14.3;71.54;10/01/2016
14.3;71.2;11/01/2016
14.3;70.99;12/01/2016
14.3;70.6;13/01/2016
14.3;69.72;14/01/2016
14.3;68.62;15/01/2016
14.3;68.14;16/01/2016
14.3;67.85;17/01/2016
14.3;67.23;18/01/2016
14.3;67.18;19/01/2016
14.3;68.06;20/01/2016
14.3;69.43;21/01/2016
14.3;70.89;22/01/2016
14.3;71.6;23/01/2016
14.3;72.68;24/01/2016
14.3;74.45;25/01/2016
14.3;75.82;26/01/2016
14.3;77.17;27/01/2016
14.3;75.84;28/01/2016
14.3;76.18;29/01/2016
14.3;74.71;30/01/2016
14.3;71.9;31/01/2016
13.8;68.31;01/02/2016
13.8;66.74;02/02/2016
13.8;65.0;03/02/2016
13.8;63.23;04/02/2016
13.8;61.7;05/02/2016
13.8;59.39;06/02/2016
13.8;57.66;07/02/2016
13.8;56.41;08/02/2016
13.8;55.17;09/02/2016
13.8;54.11;10/02/2016
13.8;53.75;11/02/2016
13.8;53.64;12/02/2016
13.8;59.72;13/02/2016
13.8;65.84;14/02/2016
13.8;69.67;15/02/2016
13.8;72.28;16/02/2016
13.8;74.45;17/02/2016
13.8;76.21;18/02/2016
13.8;77.57;19/02/2016
13.8;77.68;20/02/2016
13.8;77.75;21/02/2016
13.8;77.46;22/02/2016
13.8;75.82;23/02/2016
13.8;72.04;24/02/2016
13.8;66.27;25/02/2016
13.8;62.81;26/02/2016
13.8;59.93;27/02/2016
13.8;58.18;28/02/2016
13.8;56.78;29/02/2016
13.8;56.08;01/03/2016
13.8;54.75;02/03/2016
13.8;54.0;03/03/2016
13.8;52.86;04/03/2016
13.8;52.97;05/03/2016
13.8;52.46;06/03/2016
13.8;52.39;07/03/2016
13.8;55.58;08/03/2016
13.8;60.0;09/03/2016
13.8;64.5;10/03/2016
13.8;67.67;11/03/2016
13.8;70.12;12/03/2016
13.8;71.94;13/03/2016
13.8;72.78;14/03/2016
13.8;73.59;15/03/2016
13.8;73.87;16/03/2016
13.8;73.26;17/03/2016
13.8;73.01;18/03/2016
13.8;70.18;19/03/2016
13.8;64.53;20/03/2016
13.8;60.86;21/03/2016
13.8;59.12;22/03/2016
13.8;56.54;23/03/2016
13.8;55.15;24/03/2016
13.8;54.19;25/03/2016
13.8;53.53;26/03/2016
13.8;52.44;27/03/2016
13.8;52.1;28/03/2016
13.8;51.07;29/03/2016
13.8;50.67;30/03/2016
13.8;51.96;31/03/2016
15.2;56.32;01/04/2016
15.2;62.65;02/04/2016
15.2;67.97;03/04/2016
15.2;71.74;04/04/2016
15.2;74.18;05/04/2016
15.2;75.98;06/04/2016
15.2;77.16;07/04/2016
15.2;77.37;08/04/2016
15.2;77.49;09/04/2016
15.2;76.79;10/04/2016
15.2;74.72;11/04/2016
15.2;71.16;12/04/2016
15.2;66.51;13/04/2016
15.2;62.62;14/04/2016
15.2;60.98;15/04/2016
15.2;58.1;16/04/2016
15.2;55.95;17/04/2016
15.2;54.56;18/04/2016
15.2;53.71;19/04/2016
15.2;53.03;20/04/2016
15.2;53.16;21/04/2016
15.2;52.52;22/04/2016
15.2;51.92;23/04/2016
15.2;52.17;24/04/2016
15.2;55.25;25/04/2016
15.2;59.33;26/04/2016
15.2;63.56;27/04/2016
15.2;67.11;28/04/2016
15.2;70.53;29/04/2016
15.2;73.35;30/04/2016
16.5;76.12;01/05/2016
16.5;77.73;02/05/2016
16.5;78.76;03/05/2016
16.5;78.09;04/05/2016
16.5;76.68;05/05/2016
16.5;74.57;06/05/2016
16.5;71.5;07/05/2016
16.5;69.76;08/05/2016
16.5;68.09;09/05/2016
16.5;67.15;10/05/2016
16.5;66.81;11/05/2016
16.5;65.81;12/05/2016
16.5;65.15;13/05/2016
16.5;65.0;14/05/2016
16.5;64.17;15/05/2016
16.5;63.63;16/05/2016
16.5;64.02;17/05/2016
16.5;64.39;18/05/2016
16.5;64.88;19/05/2016
16.5;66.22;20/05/2016
16.5;67.2;21/05/2016
16.5;68.05;22/05/2016
16.5;69.97;23/05/2016
16.5;71.45;24/05/2016
16.5;72.63;25/05/2016
16.5;73.01;26/05/2016
16.5;73.32;27/05/2016
16.5;73.06;28/05/2016
16.5;72.76;29/05/2016
16.5;71.72;30/05/2016
16.5;70.37;31/05/2016
17.3;70.1;01/06/2016
17.3;69.45;02/06/2016
17.3;69.37;03/06/2016
17.3;69.26;04/06/2016
17.3;68.93;05/06/2016
17.3;68.91;06/06/2016
17.3;68.66;07/06/2016
17.3;68.17;08/06/2016
17.3;68.47;09/06/2016
17.3;67.74;10/06/2016
17.3;67.56;11/06/2016
17.3;68.88;12/06/2016
17.3;70.01;13/06/2016
17.3;71.35;14/06/2016
17.3;72.92;15/06/2016
17.3;73.72;16/06/2016
17.3;74.31;17/06/2016
17.3;75.13;18/06/2016
17.3;77.54;19/06/2016
17.3;78.39;20/06/2016
17.3;78.0;21/06/2016
17.3;76.74;22/06/2016
17.3;74.44;23/06/2016
17.3;71.36;24/06/2016
17.3;70.25;25/06/2016
17.3;69.44;26/06/2016
17.3;68.66;27/06/2016
17.3;67.5;28/06/2016
17.3;66.86;29/06/2016
17.3;66.77;30/06/2016
17.2;66.05;01/07/2016
17.2;66.15;02/07/2016
17.2;65.67;03/07/2016
17.2;65.17;04/07/2016
17.2;65.48;05/07/2016
17.2;67.95;06/07/2016
17.2;70.18;07/07/2016
17.2;72.71;08/07/2016
17.2;74.92;09/07/2016
17.2;76.98;10/07/2016
17.2;79.37;11/07/2016
17.2;83.58;12/07/2016
17.2;85.1;13/07/2016
17.2;86.87;14/07/2016
17.2;86.58;15/07/2016
17.2;84.91;16/07/2016
17.2;78.94;17/07/2016
17.2;77.66;18/07/2016
17.2;75.51;19/07/2016
17.2;73.35;20/07/2016
17.2;73.03;21/07/2016
17.2;72.44;22/07/2016
17.2;72.14;23/07/2016
17.2;71.82;24/07/2016
17.2;71.71;25/07/2016
17.2;71.72;26/07/2016
17.2;71.74;27/07/2016
17.2;71.87;28/07/2016
17.2;72.34;29/07/2016
17.2;73.16;30/07/2016
17.2;75.56;31/07/2016
17.6;79.16;01/08/2016
17.6;86.26;02/08/2016
17.6;87.28;03/08/2016
17.6;88.69;04/08/2016
17.6;89.73;05/08/2016
17.6;89.69;06/08/2016
17.6;88.6;07/08/2016
17.6;87.34;08/08/2016
17.6;85.72;09/08/2016
17.6;82.82;10/08/2016
17.6;76.4;11/08/2016
17.6;73.85;12/08/2016
17.6;70.68;13/08/2016
17.6;68.82;14/08/2016
17.6;68.04;15/08/2016
17.6;67.34;16/08/2016
17.6;66.89;17/08/2016
17.6;67.74;18/08/2016
17.6;68.31;19/08/2016
17.6;68.35;20/08/2016
17.6;68.97;21/08/2016
17.6;68.65;22/08/2016
17.6;70.28;23/08/2016
17.6;73.22;24/08/2016
17.6;75.22;25/08/2016
17.6;75.35;26/08/2016
17.6;75.42;27/08/2016
17.6;77.33;28/08/2016
17.6;79.55;29/08/2016
17.6;84.45;30/08/2016
17.6;85.83;31/08/2016
18.1;86.38;01/09/2016
18.1;84.86;02/09/2016
18.1;78.95;03/09/2016
18.1;76.97;04/09/2016
18.1;75.82;05/09/2016
18.1;74.91;06/09/2016
18.1;74.6;07/09/2016
18.1;74.14;08/09/2016
18.1;73.58;09/09/2016
18.1;73.67;10/09/2016
18.1;73.71;11/09/2016
18.1;74.0;12/09/2016
18.1;73.95;13/09/2016
18.1;74.61;14/09/2016
18.1;74.69;15/09/2016
18.1;73.47;16/09/2016
18.1;69.21;17/09/2016
18.1;66.44;18/09/2016
18.1;67.96;19/09/2016
18.1;70.71;20/09/2016
18.1;74.72;21/09/2016
18.1;76.73;22/09/2016
18.1;77.94;23/09/2016
18.1;78.32;24/09/2016
18.1;76.98;25/09/2016
18.1;74.61;26/09/2016
18.1;70.3;27/09/2016
18.1;65.09;28/09/2016
18.1;62.9;29/09/2016
18.1;60.37;30/09/2016
17.7;58.6;01/10/2016
17.7;56.17;02/10/2016
17.7;53.54;03/10/2016
17.7;52.12;04/10/2016
17.7;49.72;05/10/2016
17.7;49.14;06/10/2016
17.7;47.66;07/10/2016
17.7;46.92;08/10/2016
17.7;47.29;09/10/2016
17.7;52.2;10/10/2016
17.7;57.7;11/10/2016
17.7;63.16;12/10/2016
17.7;67.12;13/10/2016
17.7;69.81;14/10/2016
17.7;71.58;15/10/2016
17.7;73.67;16/10/2016
17.7;74.66;17/10/2016
17.7;75.4;18/10/2016
17.7;75.51;19/10/2016
17.7;74.36;20/10/2016
17.7;68.77;21/10/2016
17.7;61.71;22/10/2016
17.7;58.84;23/10/2016
17.7;57.3;24/10/2016
17.7;55.33;25/10/2016
17.7;53.86;26/10/2016
17.7;53.24;27/10/2016
17.7;51.84;28/10/2016
17.7;50.68;29/10/2016
17.7;49.79;30/10/2016
17.7;49.19;31/10/2016
17.0;48.76;01/11/2016
17.0;50.1;02/11/2016
17.0;54.75;03/11/2016
17.0;60.04;04/11/2016
17.0;67.05;05/11/2016
17.0;72.13;06/11/2016
17.0;75.89;07/11/2016
17.0;78.25;08/11/2016
17.0;79.76;09/11/2016
17.0;80.28;10/11/2016
17.0;80.55;11/11/2016
17.0;80.26;12/11/2016
17.0;79.28;13/11/2016
17.0;74.01;14/11/2016
17.0;69.87;15/11/2016
17.0;67.61;16/11/2016
17.0;66.67;17/11/2016
17.0;66.13;18/11/2016
17.0;65.1;19/11/2016
17.0;64.32;20/11/2016
17.0;63.37;21/11/2016
17.0;62.61;22/11/2016
17.0;62.2;23/11/2016
17.0;61.14;24/11/2016
17.0;60.36;25/11/2016
17.0;60.32;26/11/2016
17.0;64.52;27/11/2016
17.0;69.26;28/11/2016
17.0;73.67;29/11/2016
17.0;78.1;30/11/2016
15.5;81.93;01/12/2016
15.5;83.9;02/12/2016
15.5;84.38;03/12/2016
15.5;83.79;04/12/2016
15.5;81.82;05/12/2016
15.5;77.7;06/12/2016
15.5;74.72;07/12/2016
15.5;72.23;08/12/2016
15.5;69.41;09/12/2016
15.5;66.57;10/12/2016
15.5;63.25;11/12/2016
15.5;60.7;12/12/2016
15.5;57.61;13/12/2016
15.5;55.4;14/12/2016
15.5;53.12;15/12/2016
15.5;51.42;16/12/2016
15.5;48.65;17/12/2016
15.5;47.24;18/12/2016
15.5;45.76;19/12/2016
15.5;45.22;20/12/2016
15.5;52.52;21/12/2016
15.5;57.42;22/12/2016
15.5;61.1;23/12/2016
15.5;63.5;24/12/2016
15.5;65.0;25/12/2016
15.5;67.04;26/12/2016
15.5;68.54;27/12/2016
15.5;69.56;28/12/2016
15.5;70.33;29/12/2016
15.5;70.08;30/12/2016
15.5;69.12;31/12/2016
